# Residuals   
# Time        	k             	nut           	omega         	p             	Urelx         	Urely         
886           	1.706457e-02	N/A	1.396680e-03	1.922722e-02	1.818876e-02	2.228733e-02
887           	2.052658e-02	N/A	1.271522e-03	1.906330e-02	1.754314e-02	2.205949e-02
888           	6.338712e-02	N/A	1.538719e-03	1.938800e-02	1.644494e-02	2.248759e-02
889           	8.825616e-02	N/A	2.000312e-03	1.996934e-02	1.702467e-02	2.255091e-02
890           	4.786353e-02	N/A	2.032229e-03	1.942669e-02	1.818818e-02	2.241670e-02
891           	3.516148e-02	N/A	1.560847e-03	1.951194e-02	1.923497e-02	2.275983e-02
892           	3.249648e-02	N/A	1.317656e-03	1.810302e-02	1.824330e-02	2.300015e-02
893           	4.197654e-02	N/A	1.466202e-03	1.606137e-02	1.725722e-02	2.164297e-02
894           	3.063339e-02	N/A	1.537945e-03	1.436678e-02	1.732786e-02	1.910557e-02
895           	2.600808e-02	N/A	1.360253e-03	1.502911e-02	1.690353e-02	1.971889e-02
896           	8.214047e-02	N/A	1.541775e-03	1.738368e-02	1.632419e-02	2.135546e-02
897           	4.942221e-02	N/A	2.024364e-03	2.007583e-02	1.865964e-02	2.299828e-02
898           	3.684814e-02	N/A	1.764578e-03	1.951152e-02	1.844077e-02	2.294409e-02
899           	3.773406e-02	N/A	1.348861e-03	1.856627e-02	1.832926e-02	2.350151e-02
900           	4.257693e-02	N/A	1.487629e-03	1.937510e-02	1.741633e-02	2.290008e-02
901           	4.771915e-02	N/A	1.606293e-03	1.981605e-02	1.648672e-02	2.194695e-02
902           	2.689870e-02	N/A	1.531063e-03	1.979000e-02	1.628282e-02	2.193191e-02
903           	1.902611e-02	N/A	1.277338e-03	1.940841e-02	1.735918e-02	2.124814e-02
904           	2.290492e-02	N/A	1.192145e-03	1.887467e-02	1.736388e-02	2.133789e-02
905           	2.913102e-02	N/A	1.282251e-03	1.670793e-02	1.619673e-02	2.119566e-02
906           	5.901500e-02	N/A	1.538700e-03	1.449288e-02	1.592814e-02	1.894172e-02
907           	5.855024e-02	N/A	1.784601e-03	1.453064e-02	1.646771e-02	1.939258e-02
908           	3.054406e-02	N/A	1.686907e-03	1.679844e-02	1.692798e-02	2.084212e-02
909           	2.907261e-02	N/A	1.391980e-03	1.946623e-02	1.675186e-02	2.273639e-02
910           	3.343283e-02	N/A	1.494803e-03	1.995984e-02	1.832064e-02	2.253060e-02
911           	3.405565e-02	N/A	1.497677e-03	1.876076e-02	1.843467e-02	2.221503e-02
912           	4.977166e-02	N/A	1.468201e-03	1.909897e-02	1.751319e-02	2.192581e-02
913           	6.143196e-02	N/A	1.698784e-03	1.976131e-02	1.686775e-02	2.245781e-02
914           	2.824545e-02	N/A	1.731943e-03	1.925162e-02	1.647464e-02	2.220650e-02
915           	1.891217e-02	N/A	1.403137e-03	1.867531e-02	1.685370e-02	2.118800e-02
916           	1.655025e-02	N/A	1.130381e-03	1.858785e-02	1.744304e-02	2.154000e-02
917           	8.266436e-02	N/A	1.458190e-03	1.707469e-02	1.664443e-02	2.130520e-02
918           	2.960757e-02	N/A	2.156703e-03	1.524742e-02	1.749889e-02	2.115190e-02
919           	2.585639e-02	N/A	1.576950e-03	1.410473e-02	1.661597e-02	1.970655e-02
920           	3.810467e-02	N/A	1.403492e-03	1.582392e-02	1.676878e-02	2.008254e-02
921           	2.562939e-02	N/A	1.401658e-03	1.880051e-02	1.658628e-02	2.263527e-02
922           	2.843091e-02	N/A	1.529261e-03	2.043783e-02	1.834477e-02	2.222484e-02
923           	2.528197e-02	N/A	1.470005e-03	1.932229e-02	1.854548e-02	2.239882e-02
924           	2.109366e-02	N/A	1.309764e-03	1.917195e-02	1.726308e-02	2.281781e-02
925           	1.503365e-02	N/A	1.278210e-03	1.976827e-02	1.666527e-02	2.269278e-02
926           	2.500625e-02	N/A	1.360015e-03	1.953289e-02	1.549644e-02	2.155627e-02
927           	6.218997e-02	N/A	1.496745e-03	1.894722e-02	1.719588e-02	2.080236e-02
928           	5.137419e-02	N/A	1.762548e-03	1.937690e-02	1.827002e-02	2.252547e-02
929           	2.876518e-02	N/A	1.394981e-03	1.800844e-02	1.717079e-02	2.211105e-02
930           	4.784351e-02	N/A	1.503924e-03	1.562969e-02	1.600057e-02	2.073547e-02
931           	3.989162e-02	N/A	1.590385e-03	1.416518e-02	1.649289e-02	1.954677e-02
932           	3.849394e-02	N/A	1.424321e-03	1.518908e-02	1.618606e-02	2.016692e-02
933           	3.184833e-02	N/A	1.380531e-03	1.790384e-02	1.633588e-02	2.156368e-02
934           	5.141017e-02	N/A	1.757752e-03	2.007190e-02	1.733184e-02	2.222297e-02
935           	4.091799e-02	N/A	1.784864e-03	1.912494e-02	1.836115e-02	2.246718e-02
936           	2.175908e-02	N/A	1.519447e-03	1.879345e-02	1.742069e-02	2.258532e-02
937           	1.707729e-02	N/A	1.399986e-03	1.964297e-02	1.631892e-02	2.169225e-02
938           	3.292938e-02	N/A	1.372663e-03	2.002076e-02	1.602884e-02	2.128345e-02
939           	3.806256e-02	N/A	1.471141e-03	1.928587e-02	1.661413e-02	2.201807e-02
940           	3.466813e-02	N/A	1.273658e-03	1.941493e-02	1.779759e-02	2.198190e-02
941           	5.391908e-02	N/A	1.306975e-03	1.830543e-02	1.733220e-02	2.179922e-02
942           	3.884474e-02	N/A	1.611023e-03	1.634043e-02	1.695733e-02	2.121155e-02
943           	3.111991e-02	N/A	1.483571e-03	1.449891e-02	1.586703e-02	1.923757e-02
944           	3.646198e-02	N/A	1.460627e-03	1.476595e-02	1.598775e-02	1.928310e-02
945           	4.458309e-02	N/A	1.569280e-03	1.690985e-02	1.655676e-02	2.112191e-02
946           	2.845820e-02	N/A	1.708477e-03	1.960479e-02	1.681908e-02	2.264855e-02
947           	1.833506e-02	N/A	1.537215e-03	1.968294e-02	1.753275e-02	2.199649e-02
948           	5.273807e-02	N/A	1.412219e-03	1.897219e-02	1.804353e-02	2.176955e-02
949           	3.602238e-02	N/A	1.693516e-03	1.970896e-02	1.804627e-02	2.269013e-02
950           	2.010034e-02	N/A	1.458575e-03	1.978619e-02	1.666573e-02	2.234982e-02
951           	1.581975e-02	N/A	1.362420e-03	1.899435e-02	1.618089e-02	2.167332e-02
952           	1.979884e-02	N/A	1.179506e-03	1.869266e-02	1.694450e-02	2.132234e-02
953           	6.306165e-02	N/A	1.310091e-03	1.853431e-02	1.772191e-02	2.104518e-02
954           	7.736658e-02	N/A	1.973676e-03	1.705021e-02	1.782583e-02	2.224699e-02
955           	8.505660e-02	N/A	2.239220e-03	1.506796e-02	1.744206e-02	2.111776e-02
956           	5.019979e-02	N/A	2.005335e-03	1.458945e-02	1.806596e-02	2.036806e-02
957           	3.522702e-02	N/A	1.591008e-03	1.617500e-02	1.766144e-02	2.213061e-02
958           	2.789843e-02	N/A	1.341175e-03	1.889317e-02	1.724428e-02	2.319871e-02
959           	3.679734e-02	N/A	1.550636e-03	2.044910e-02	1.870986e-02	2.243955e-02
960           	3.512104e-02	N/A	1.501510e-03	1.920879e-02	1.943742e-02	2.313052e-02
961           	3.380989e-02	N/A	1.365157e-03	1.910323e-02	1.838477e-02	2.345675e-02
962           	3.427541e-02	N/A	1.406853e-03	1.929325e-02	1.742260e-02	2.298212e-02
963           	2.183716e-02	N/A	1.404524e-03	1.924987e-02	1.596708e-02	2.225681e-02
964           	7.121120e-02	N/A	1.485183e-03	1.882476e-02	1.653772e-02	2.096029e-02
965           	3.499873e-02	N/A	1.768591e-03	1.900987e-02	1.909728e-02	2.200166e-02
966           	2.940385e-02	N/A	1.515644e-03	1.766298e-02	1.724484e-02	2.241822e-02
967           	4.024331e-02	N/A	1.448554e-03	1.548534e-02	1.684341e-02	2.152597e-02
968           	1.073527e-01	N/A	1.794265e-03	1.422311e-02	1.637634e-02	1.949704e-02
969           	3.302677e-02	N/A	2.201679e-03	1.563583e-02	1.813899e-02	2.110927e-02
970           	2.901736e-02	N/A	1.607405e-03	1.799175e-02	1.722791e-02	2.233468e-02
971           	3.043752e-02	N/A	1.577735e-03	2.033933e-02	1.738197e-02	2.271169e-02
972           	2.412136e-02	N/A	1.455858e-03	1.929937e-02	1.860349e-02	2.359623e-02
973           	1.911783e-02	N/A	1.293367e-03	1.919947e-02	1.873937e-02	2.246584e-02
974           	2.262207e-02	N/A	1.335816e-03	1.975740e-02	1.774471e-02	2.253009e-02
975           	4.713404e-02	N/A	1.456108e-03	1.993442e-02	1.681895e-02	2.305300e-02
976           	2.977488e-02	N/A	1.562040e-03	1.941678e-02	1.761661e-02	2.262749e-02
977           	4.842485e-02	N/A	1.325461e-03	1.912841e-02	1.795393e-02	2.202441e-02
978           	3.160514e-02	N/A	1.397982e-03	1.840908e-02	1.831343e-02	2.218244e-02
979           	2.695610e-02	N/A	1.402602e-03	1.653619e-02	1.666715e-02	2.192284e-02
980           	1.963730e-02	N/A	1.303976e-03	1.432908e-02	1.658026e-02	1.971759e-02
981           	2.585160e-02	N/A	1.241525e-03	1.472703e-02	1.649228e-02	1.945246e-02
982           	4.047864e-02	N/A	1.389514e-03	1.710854e-02	1.626471e-02	2.069381e-02
983           	7.290194e-02	N/A	1.609824e-03	1.974900e-02	1.720488e-02	2.237424e-02
984           	3.004578e-02	N/A	1.880426e-03	1.993416e-02	1.892669e-02	2.327986e-02
985           	2.785711e-02	N/A	1.596684e-03	1.869627e-02	1.801180e-02	2.264583e-02
986           	2.590548e-02	N/A	1.367204e-03	1.934396e-02	1.718257e-02	2.234651e-02
987           	1.773538e-02	N/A	1.295089e-03	1.965217e-02	1.669934e-02	2.156058e-02
988           	4.558020e-02	N/A	1.504212e-03	1.881275e-02	1.615844e-02	2.096215e-02
989           	2.891043e-02	N/A	1.424080e-03	1.875312e-02	1.793829e-02	2.199506e-02
990           	3.166368e-02	N/A	1.254381e-03	1.850392e-02	1.754972e-02	2.107938e-02
991           	3.533890e-02	N/A	1.409485e-03	1.696057e-02	1.638390e-02	2.124727e-02
992           	3.447711e-02	N/A	1.592594e-03	1.467816e-02	1.598621e-02	1.985528e-02
993           	3.410813e-02	N/A	1.456028e-03	1.420421e-02	1.564996e-02	1.878249e-02
994           	4.603604e-02	N/A	1.412583e-03	1.597619e-02	1.560870e-02	1.954996e-02
995           	3.683798e-02	N/A	1.488784e-03	1.893272e-02	1.673333e-02	2.160976e-02
996           	2.037163e-02	N/A	1.581040e-03	2.009368e-02	1.737392e-02	2.211654e-02
997           	2.663019e-02	N/A	1.407367e-03	1.864472e-02	1.741152e-02	2.196744e-02
998           	4.034518e-02	N/A	1.381357e-03	1.900175e-02	1.661746e-02	2.196211e-02
999           	4.639865e-02	N/A	1.523977e-03	1.970282e-02	1.658942e-02	2.170206e-02
1000          	2.871429e-02	N/A	1.494498e-03	1.902461e-02	1.575178e-02	2.159318e-02
