# Residuals   
# Time        	k             	nut           	omega         	p             	Urelx         	Urely         
10289         	5.365263e-05	N/A	6.553354e-06	1.179467e-03	5.395324e-05	5.462253e-05
10290         	5.364790e-05	N/A	6.888189e-06	1.125340e-03	5.380914e-05	5.472478e-05
10291         	5.364339e-05	N/A	6.453861e-06	1.141473e-03	5.446955e-05	5.408335e-05
10292         	5.364036e-05	N/A	6.783057e-06	1.127209e-03	5.424921e-05	5.427642e-05
10293         	5.363606e-05	N/A	6.783587e-06	1.149522e-03	5.403526e-05	5.448520e-05
10294         	5.363174e-05	N/A	6.461661e-06	1.087141e-03	5.383824e-05	5.466711e-05
10295         	5.362821e-05	N/A	6.699403e-06	1.183917e-03	5.404637e-05	5.446413e-05
10296         	5.362319e-05	N/A	6.579246e-06	1.133149e-03	5.386980e-05	5.459276e-05
10297         	5.361936e-05	N/A	6.650195e-06	1.072905e-03	5.437606e-05	5.408940e-05
10298         	5.361640e-05	N/A	6.739284e-06	1.186475e-03	5.409562e-05	5.436532e-05
10299         	5.361207e-05	N/A	6.623520e-06	1.061565e-03	5.390208e-05	5.453506e-05
10300         	5.360747e-05	N/A	6.682960e-06	1.054315e-03	5.375270e-05	5.466574e-05
10301         	5.360328e-05	N/A	6.603573e-06	1.206448e-03	5.426805e-05	5.414120e-05
10302         	5.359980e-05	N/A	6.625627e-06	1.051508e-03	5.404789e-05	5.433341e-05
10303         	5.359702e-05	N/A	6.736223e-06	1.167812e-03	5.382601e-05	5.455830e-05
10304         	5.359139e-05	N/A	6.710351e-06	1.185894e-03	5.367229e-05	5.468935e-05
10305         	5.358666e-05	N/A	6.663325e-06	1.103510e-03	5.442453e-05	5.394063e-05
10306         	5.358263e-05	N/A	6.619165e-06	1.220703e-03	5.419735e-05	5.416199e-05
10307         	5.357903e-05	N/A	6.662388e-06	1.152064e-03	5.394194e-05	5.438911e-05
10308         	5.357701e-05	N/A	6.710758e-06	1.200236e-03	5.373883e-05	5.457820e-05
10309         	5.357131e-05	N/A	6.681739e-06	1.258260e-03	5.348186e-05	5.483174e-05
10310         	5.356736e-05	N/A	6.652784e-06	1.178290e-03	5.448613e-05	5.381803e-05
10311         	5.356337e-05	N/A	6.758237e-06	1.226379e-03	5.390456e-05	5.435584e-05
10312         	5.356087e-05	N/A	6.652710e-06	1.218731e-03	5.386894e-05	5.442023e-05
10313         	5.355542e-05	N/A	6.630000e-06	1.162092e-03	5.360994e-05	5.466721e-05
10314         	5.355093e-05	N/A	6.729661e-06	1.332493e-03	5.429338e-05	5.392475e-05
10315         	5.354752e-05	N/A	6.531790e-06	1.288356e-03	5.405755e-05	5.418443e-05
10316         	5.354463e-05	N/A	6.624196e-06	1.170445e-03	5.376441e-05	5.447142e-05
10317         	5.353925e-05	N/A	6.812523e-06	1.236903e-03	5.366945e-05	5.452661e-05
10318         	5.353475e-05	N/A	6.586390e-06	1.258558e-03	5.419213e-05	5.397740e-05
10319         	5.353155e-05	N/A	6.538744e-06	1.175021e-03	5.399473e-05	5.417561e-05
10320         	5.352878e-05	N/A	6.763513e-06	1.287999e-03	5.367325e-05	5.448931e-05
10321         	5.352312e-05	N/A	6.493569e-06	1.246448e-03	5.357620e-05	5.456435e-05
10322         	5.351898e-05	N/A	6.633801e-06	1.151492e-03	5.431281e-05	5.383960e-05
10323         	5.351538e-05	N/A	6.761568e-06	1.271705e-03	5.394662e-05	5.415610e-05
10324         	5.351198e-05	N/A	6.440534e-06	1.160182e-03	5.374813e-05	5.434553e-05
10325         	5.350769e-05	N/A	6.830341e-06	1.177017e-03	5.374432e-05	5.437194e-05
10326         	5.350347e-05	N/A	6.643732e-06	1.381139e-03	5.387238e-05	5.419080e-05
10327         	5.349979e-05	N/A	6.477029e-06	1.165978e-03	5.375702e-05	5.428828e-05
10328         	5.349584e-05	N/A	6.898804e-06	1.223314e-03	5.390308e-05	5.418587e-05
10329         	5.349189e-05	N/A	6.496353e-06	1.277704e-03	5.373186e-05	5.429414e-05
10330         	5.348741e-05	N/A	6.638787e-06	1.106211e-03	5.367530e-05	5.433610e-05
10331         	5.348304e-05	N/A	6.785989e-06	1.290436e-03	5.425983e-05	5.375615e-05
10332         	5.347885e-05	N/A	6.457635e-06	1.265247e-03	5.398181e-05	5.402912e-05
10333         	5.347616e-05	N/A	6.682331e-06	1.221583e-03	5.379350e-05	5.417871e-05
10334         	5.347234e-05	N/A	6.664207e-06	1.287323e-03	5.350063e-05	5.447308e-05
10335         	5.346700e-05	N/A	6.457884e-06	1.122147e-03	5.341132e-05	5.453687e-05
10336         	5.346299e-05	N/A	6.674762e-06	1.249908e-03	5.425938e-05	5.367455e-05
10337         	5.345868e-05	N/A	6.694763e-06	1.243881e-03	5.401640e-05	5.392116e-05
10338         	5.345492e-05	N/A	6.426254e-06	1.181308e-03	5.374239e-05	5.417532e-05
10339         	5.345298e-05	N/A	6.607459e-06	1.332604e-03	5.355487e-05	5.434109e-05
10340         	5.344714e-05	N/A	6.722933e-06	1.166220e-03	5.325275e-05	5.463983e-05
10341         	5.344288e-05	N/A	6.474608e-06	1.213852e-03	5.423418e-05	5.364122e-05
10342         	5.343993e-05	N/A	6.700889e-06	1.280705e-03	5.393152e-05	5.394216e-05
10343         	5.343588e-05	N/A	6.707555e-06	1.223422e-03	5.347103e-05	5.437393e-05
10344         	5.343156e-05	N/A	6.377142e-06	1.253072e-03	5.359947e-05	5.430683e-05
10345         	5.342827e-05	N/A	6.765761e-06	1.337459e-03	5.384337e-05	5.393998e-05
10346         	5.342367e-05	N/A	6.509209e-06	1.264735e-03	5.366402e-05	5.411254e-05
10347         	5.342008e-05	N/A	6.480484e-06	1.158040e-03	5.369107e-05	5.413708e-05
10348         	5.341637e-05	N/A	6.773153e-06	1.298622e-03	5.347073e-05	5.433185e-05
10349         	5.341151e-05	N/A	6.468208e-06	1.199349e-03	5.387759e-05	5.384531e-05
10350         	5.340778e-05	N/A	6.554485e-06	1.195508e-03	5.385667e-05	5.393470e-05
10351         	5.340463e-05	N/A	6.607244e-06	1.381524e-03	5.358228e-05	5.418017e-05
10352         	5.339953e-05	N/A	6.546254e-06	1.176211e-03	5.342036e-05	5.430812e-05
10353         	5.339598e-05	N/A	6.655099e-06	1.143363e-03	5.396757e-05	5.369996e-05
10354         	5.339238e-05	N/A	6.607927e-06	1.302683e-03	5.371288e-05	5.402799e-05
10355         	5.338838e-05	N/A	6.593870e-06	1.109513e-03	5.356749e-05	5.408818e-05
10356         	5.338387e-05	N/A	6.601118e-06	1.227115e-03	5.341223e-05	5.424855e-05
10357         	5.338022e-05	N/A	6.522728e-06	1.285664e-03	5.388705e-05	5.383133e-05
10358         	5.337644e-05	N/A	6.661639e-06	1.172996e-03	5.357480e-05	5.401395e-05
10359         	5.337280e-05	N/A	6.474462e-06	1.209917e-03	5.351810e-05	5.414740e-05
10360         	5.336839e-05	N/A	6.776145e-06	1.183791e-03	5.338412e-05	5.423570e-05
10361         	5.336361e-05	N/A	6.515836e-06	1.189451e-03	5.400729e-05	5.353756e-05
10362         	5.336038e-05	N/A	6.557771e-06	1.168486e-03	5.382855e-05	5.374171e-05
10363         	5.335735e-05	N/A	6.753557e-06	1.253613e-03	5.345117e-05	5.422705e-05
10364         	5.335198e-05	N/A	6.384076e-06	1.199269e-03	5.327463e-05	5.429565e-05
10365         	5.334776e-05	N/A	6.608563e-06	1.131977e-03	5.382467e-05	5.362061e-05
10366         	5.334481e-05	N/A	6.779550e-06	1.205847e-03	5.363864e-05	5.384532e-05
10367         	5.334097e-05	N/A	6.374462e-06	1.113848e-03	5.341031e-05	5.411110e-05
10368         	5.333710e-05	N/A	6.728918e-06	1.161117e-03	5.363310e-05	5.398706e-05
10369         	5.333394e-05	N/A	6.666030e-06	1.277035e-03	5.340019e-05	5.407765e-05
10370         	5.332862e-05	N/A	6.418372e-06	1.052523e-03	5.316022e-05	5.430250e-05
10371         	5.332501e-05	N/A	6.738526e-06	1.225165e-03	5.413394e-05	5.334373e-05
10372         	5.332065e-05	N/A	6.602064e-06	1.219746e-03	5.364028e-05	5.377303e-05
10373         	5.331712e-05	N/A	6.536434e-06	1.047296e-03	5.347595e-05	5.394040e-05
10374         	5.331368e-05	N/A	6.728695e-06	1.343275e-03	5.337807e-05	5.407238e-05
10375         	5.330911e-05	N/A	6.526528e-06	1.153250e-03	5.317336e-05	5.426789e-05
10376         	5.330520e-05	N/A	6.632538e-06	1.048808e-03	5.387431e-05	5.349792e-05
10377         	5.330126e-05	N/A	6.585707e-06	1.339819e-03	5.368743e-05	5.370591e-05
10378         	5.329769e-05	N/A	6.490561e-06	1.053560e-03	5.341620e-05	5.395855e-05
10379         	5.329328e-05	N/A	6.592809e-06	1.141456e-03	5.328009e-05	5.408108e-05
10380         	5.328975e-05	N/A	6.648679e-06	1.361061e-03	5.364821e-05	5.369020e-05
10381         	5.328580e-05	N/A	6.468890e-06	1.082784e-03	5.342398e-05	5.390304e-05
10382         	5.328184e-05	N/A	6.509266e-06	1.161613e-03	5.342157e-05	5.389683e-05
10383         	5.327871e-05	N/A	6.715350e-06	1.279060e-03	5.338902e-05	5.391906e-05
10384         	5.327395e-05	N/A	6.375808e-06	1.110469e-03	5.315858e-05	5.413638e-05
10385         	5.326981e-05	N/A	6.638990e-06	1.233607e-03	5.383545e-05	5.344932e-05
10386         	5.326617e-05	N/A	6.644351e-06	1.294912e-03	5.361647e-05	5.363390e-05
10387         	5.326200e-05	N/A	6.397950e-06	1.153003e-03	5.340185e-05	5.384109e-05
10388         	5.325885e-05	N/A	6.743577e-06	1.205982e-03	5.336569e-05	5.391065e-05
10389         	5.325489e-05	N/A	6.505511e-06	1.280001e-03	5.316925e-05	5.404365e-05
10390         	5.325072e-05	N/A	6.445098e-06	1.135655e-03	5.335824e-05	5.386058e-05
10391         	5.324680e-05	N/A	6.798425e-06	1.338048e-03	5.357652e-05	5.360527e-05
10392         	5.324348e-05	N/A	6.243591e-06	1.336727e-03	5.343142e-05	5.373608e-05
10393         	5.323873e-05	N/A	6.632313e-06	1.137151e-03	5.321144e-05	5.395674e-05
10394         	5.323482e-05	N/A	6.698837e-06	1.305719e-03	5.361948e-05	5.355890e-05
10395         	5.323167e-05	N/A	6.238860e-06	1.263130e-03	5.336578e-05	5.378760e-05
10396         	5.322737e-05	N/A	6.653383e-06	1.135521e-03	5.310396e-05	5.404009e-05
10397         	5.322307e-05	N/A	6.583940e-06	1.453102e-03	5.358649e-05	5.349821e-05
10398         	5.321946e-05	N/A	6.402217e-06	1.278120e-03	5.346607e-05	5.362733e-05
10399         	5.321589e-05	N/A	6.681997e-06	1.183206e-03	5.332933e-05	5.379042e-05
10400         	5.321183e-05	N/A	6.463370e-06	1.233180e-03	5.317262e-05	5.391961e-05
10401         	5.320783e-05	N/A	6.603087e-06	1.233788e-03	5.338484e-05	5.364957e-05
10402         	5.320424e-05	N/A	6.524732e-06	1.203547e-03	5.339751e-05	5.369471e-05
10403         	5.320081e-05	N/A	6.592387e-06	1.280330e-03	5.317018e-05	5.386417e-05
10404         	5.319607e-05	N/A	6.566950e-06	1.343246e-03	5.304033e-05	5.398212e-05
10405         	5.319170e-05	N/A	6.541951e-06	1.166659e-03	5.380174e-05	5.321306e-05
10406         	5.318852e-05	N/A	6.492343e-06	1.185541e-03	5.356818e-05	5.342229e-05
10407         	5.318489e-05	N/A	6.631195e-06	1.312405e-03	5.306477e-05	5.391677e-05
10408         	5.318092e-05	N/A	6.448928e-06	1.068163e-03	5.313402e-05	5.387057e-05
10409         	5.317701e-05	N/A	6.571044e-06	1.249875e-03	5.334198e-05	5.355524e-05
10410         	5.317421e-05	N/A	6.462982e-06	1.315188e-03	5.321450e-05	5.371269e-05
10411         	5.316912e-05	N/A	6.447070e-06	1.006474e-03	5.293981e-05	5.397984e-05
10412         	5.316545e-05	N/A	6.605001e-06	1.189989e-03	5.374232e-05	5.318990e-05
10413         	5.316105e-05	N/A	6.454290e-06	1.174243e-03	5.342171e-05	5.350762e-05
10414         	5.315792e-05	N/A	6.433562e-06	9.768230e-04	5.318449e-05	5.366019e-05
10415         	5.315434e-05	N/A	6.648590e-06	1.285073e-03	5.289615e-05	5.394738e-05
10416         	5.314975e-05	N/A	6.307763e-06	1.142463e-03	5.319790e-05	5.370316e-05
10417         	5.314583e-05	N/A	6.518722e-06	9.929732e-04	5.348702e-05	5.331309e-05
10418         	5.314272e-05	N/A	6.482048e-06	1.220970e-03	5.330328e-05	5.351206e-05
10419         	5.313872e-05	N/A	6.400629e-06	1.014178e-03	5.303204e-05	5.376904e-05
10420         	5.313545e-05	N/A	6.453663e-06	1.079903e-03	5.312862e-05	5.367704e-05
10421         	5.313100e-05	N/A	6.635624e-06	1.224225e-03	5.290361e-05	5.389601e-05
10422         	5.312662e-05	N/A	6.340544e-06	1.037557e-03	5.352087e-05	5.322889e-05
10423         	5.312290e-05	N/A	6.542311e-06	1.078802e-03	5.342359e-05	5.334726e-05
10424         	5.311936e-05	N/A	6.548750e-06	1.156420e-03	5.316900e-05	5.359071e-05
10425         	5.311524e-05	N/A	6.412092e-06	1.062302e-03	5.297546e-05	5.375470e-05
10426         	5.311178e-05	N/A	6.644537e-06	1.208764e-03	5.327212e-05	5.341126e-05
10427         	5.310767e-05	N/A	6.551323e-06	1.191152e-03	5.306612e-05	5.361511e-05
10428         	5.310409e-05	N/A	6.336793e-06	1.099733e-03	5.322958e-05	5.352992e-05
10429         	5.310122e-05	N/A	6.765252e-06	1.167912e-03	5.295654e-05	5.370325e-05
10430         	5.309619e-05	N/A	6.335592e-06	1.185618e-03	5.276215e-05	5.389656e-05
10431         	5.309171e-05	N/A	6.562311e-06	1.119184e-03	5.372765e-05	5.295425e-05
10432         	5.308804e-05	N/A	6.749689e-06	1.272724e-03	5.342543e-05	5.321598e-05
10433         	5.308439e-05	N/A	6.207190e-06	1.206494e-03	5.314772e-05	5.349070e-05
10434         	5.308145e-05	N/A	6.644007e-06	1.135771e-03	5.293167e-05	5.369525e-05
10435         	5.307725e-05	N/A	6.634167e-06	1.242956e-03	5.278088e-05	5.383954e-05
10436         	5.307384e-05	N/A	6.260421e-06	1.109579e-03	5.316900e-05	5.341748e-05
10437         	5.307014e-05	N/A	6.757493e-06	1.175757e-03	5.297965e-05	5.360376e-05
10438         	5.306567e-05	N/A	6.422104e-06	1.302797e-03	5.298381e-05	5.357325e-05
10439         	5.306177e-05	N/A	6.455759e-06	1.124797e-03	5.337483e-05	5.319558e-05
10440         	5.305864e-05	N/A	6.619362e-06	1.262258e-03	5.308963e-05	5.342320e-05
10441         	5.305423e-05	N/A	6.244983e-06	1.101981e-03	5.287683e-05	5.363718e-05
10442         	5.305079e-05	N/A	6.585733e-06	1.084156e-03	5.319954e-05	5.334888e-05
10443         	5.304768e-05	N/A	6.402686e-06	1.295986e-03	5.298300e-05	5.352926e-05
10444         	5.304262e-05	N/A	6.411043e-06	1.041671e-03	5.270566e-05	5.378704e-05
10445         	5.303874e-05	N/A	6.521561e-06	1.250939e-03	5.350950e-05	5.290098e-05
10446         	5.303453e-05	N/A	6.319169e-06	1.167762e-03	5.329338e-05	5.322067e-05
10447         	5.303136e-05	N/A	6.411259e-06	1.004033e-03	5.304992e-05	5.341083e-05
10448         	5.302831e-05	N/A	6.397387e-06	1.203045e-03	5.281722e-05	5.359224e-05
10449         	5.302375e-05	N/A	6.448920e-06	1.083573e-03	5.258467e-05	5.380944e-05
10450         	5.301952e-05	N/A	6.399922e-06	1.104000e-03	5.345043e-05	5.294443e-05
10451         	5.301585e-05	N/A	6.339558e-06	1.235147e-03	5.308503e-05	5.329848e-05
10452         	5.301255e-05	N/A	6.439128e-06	9.719749e-04	5.284097e-05	5.351513e-05
10453         	5.300864e-05	N/A	6.321176e-06	1.168177e-03	5.288308e-05	5.349336e-05
10454         	5.300459e-05	N/A	6.480119e-06	1.100237e-03	5.297838e-05	5.335360e-05
10455         	5.300172e-05	N/A	6.298054e-06	1.001593e-03	5.292689e-05	5.340649e-05
10456         	5.299705e-05	N/A	6.411220e-06	1.185031e-03	5.272628e-05	5.359568e-05
10457         	5.299272e-05	N/A	6.461998e-06	1.111856e-03	5.329808e-05	5.300771e-05
10458         	5.299002e-05	N/A	6.256485e-06	1.035448e-03	5.306407e-05	5.322214e-05
10459         	5.298614e-05	N/A	6.480305e-06	1.127056e-03	5.279578e-05	5.348673e-05
10460         	5.298140e-05	N/A	6.380843e-06	1.050112e-03	5.272726e-05	5.353094e-05
10461         	5.297777e-05	N/A	6.273216e-06	1.069581e-03	5.330135e-05	5.296492e-05
10462         	5.297386e-05	N/A	6.608623e-06	1.111558e-03	5.307579e-05	5.316801e-05
10463         	5.297059e-05	N/A	6.272040e-06	1.130470e-03	5.285263e-05	5.338104e-05
10464         	5.296683e-05	N/A	6.396129e-06	1.010087e-03	5.260248e-05	5.360715e-05
10465         	5.296276e-05	N/A	6.554717e-06	1.162030e-03	5.311568e-05	5.307947e-05
10466         	5.295902e-05	N/A	6.191259e-06	1.081012e-03	5.291360e-05	5.326722e-05
10467         	5.295607e-05	N/A	6.499044e-06	1.044049e-03	5.277766e-05	5.342066e-05
10468         	5.295208e-05	N/A	6.453973e-06	1.151721e-03	5.275374e-05	5.340559e-05
10469         	5.294736e-05	N/A	6.259078e-06	1.022918e-03	5.274844e-05	5.340435e-05
10470         	5.294406e-05	N/A	6.497547e-06	1.035458e-03	5.324739e-05	5.289412e-05
10471         	5.294017e-05	N/A	6.243644e-06	1.154727e-03	5.300493e-05	5.311606e-05
10472         	5.293639e-05	N/A	6.308346e-06	9.258493e-04	5.281460e-05	5.328539e-05
10473         	5.293393e-05	N/A	6.370037e-06	1.088732e-03	5.262904e-05	5.345932e-05
10474         	5.292875e-05	N/A	6.270740e-06	1.059610e-03	5.245459e-05	5.362851e-05
10475         	5.292454e-05	N/A	6.381109e-06	9.441500e-04	5.335869e-05	5.270913e-05
10476         	5.292164e-05	N/A	6.254240e-06	1.078664e-03	5.290004e-05	5.313795e-05
10477         	5.291796e-05	N/A	6.392772e-06	9.698241e-04	5.269258e-05	5.334336e-05
10478         	5.291361e-05	N/A	6.289074e-06	1.011278e-03	5.268768e-05	5.334699e-05
10479         	5.291008e-05	N/A	6.315515e-06	1.059698e-03	5.293528e-05	5.305524e-05
10480         	5.290664e-05	N/A	6.404287e-06	9.293898e-04	5.280481e-05	5.318377e-05
10481         	5.290317e-05	N/A	6.215683e-06	1.041710e-03	5.263867e-05	5.335102e-05
10482         	5.289872e-05	N/A	6.354402e-06	9.869154e-04	5.248348e-05	5.349510e-05
10483         	5.289421e-05	N/A	6.357455e-06	9.432998e-04	5.330358e-05	5.263792e-05
10484         	5.289009e-05	N/A	6.162507e-06	1.016903e-03	5.306980e-05	5.286642e-05
10485         	5.288715e-05	N/A	6.477815e-06	9.214668e-04	5.282878e-05	5.309386e-05
10486         	5.288427e-05	N/A	6.182469e-06	9.899317e-04	5.260743e-05	5.331719e-05
10487         	5.287954e-05	N/A	6.310256e-06	9.701698e-04	5.235031e-05	5.356055e-05
10488         	5.287556e-05	N/A	6.321389e-06	9.121569e-04	5.300720e-05	5.286793e-05
10489         	5.287292e-05	N/A	6.180673e-06	1.003927e-03	5.276161e-05	5.310648e-05
10490         	5.286864e-05	N/A	6.432112e-06	9.312526e-04	5.254772e-05	5.330465e-05
10491         	5.286478e-05	N/A	6.223384e-06	1.005375e-03	5.281469e-05	5.304324e-05
10492         	5.286073e-05	N/A	6.244066e-06	9.560301e-04	5.265724e-05	5.319451e-05
10493         	5.285780e-05	N/A	6.526282e-06	9.362395e-04	5.266234e-05	5.313893e-05
10494         	5.285376e-05	N/A	6.123533e-06	9.984720e-04	5.281610e-05	5.299388e-05
10495         	5.284976e-05	N/A	6.466029e-06	9.262509e-04	5.265872e-05	5.312530e-05
10496         	5.284619e-05	N/A	6.221616e-06	1.001926e-03	5.265170e-05	5.313858e-05
10497         	5.284304e-05	N/A	6.332801e-06	9.456016e-04	5.259355e-05	5.317909e-05
10498         	5.283892e-05	N/A	6.492276e-06	9.098778e-04	5.269399e-05	5.305862e-05
10499         	5.283470e-05	N/A	6.082706e-06	1.014372e-03	5.282252e-05	5.291399e-05
10500         	5.283101e-05	N/A	6.341333e-06	8.965322e-04	5.268808e-05	5.302745e-05
10501         	5.282773e-05	N/A	6.448125e-06	9.566407e-04	5.247881e-05	5.323487e-05
10502         	5.282352e-05	N/A	6.176462e-06	1.007346e-03	5.284991e-05	5.286625e-05
10503         	5.282035e-05	N/A	6.483610e-06	8.953933e-04	5.264486e-05	5.304123e-05
10504         	5.281579e-05	N/A	6.161940e-06	9.786738e-04	5.236346e-05	5.332073e-05
10505         	5.281188e-05	N/A	6.276246e-06	9.720565e-04	5.286395e-05	5.277627e-05
10506         	5.280953e-05	N/A	6.439143e-06	9.427187e-04	5.267596e-05	5.298785e-05
10507         	5.280525e-05	N/A	6.274556e-06	9.779067e-04	5.247631e-05	5.317190e-05
10508         	5.280145e-05	N/A	6.332023e-06	9.649876e-04	5.264350e-05	5.295838e-05
10509         	5.279735e-05	N/A	6.263805e-06	9.852508e-04	5.257759e-05	5.305498e-05
10510         	5.279317e-05	N/A	6.234716e-06	9.564307e-04	5.259638e-05	5.297385e-05
10511         	5.279044e-05	N/A	6.402878e-06	9.586548e-04	5.276843e-05	5.283828e-05
10512         	5.278700e-05	N/A	6.259859e-06	9.873899e-04	5.257668e-05	5.298184e-05
10513         	5.278220e-05	N/A	6.332034e-06	9.099510e-04	5.235468e-05	5.319492e-05
10514         	5.277829e-05	N/A	6.220907e-06	1.007846e-03	5.288280e-05	5.265727e-05
10515         	5.277464e-05	N/A	6.229796e-06	9.934654e-04	5.263218e-05	5.289773e-05
10516         	5.277057e-05	N/A	6.372750e-06	9.129877e-04	5.243689e-05	5.308130e-05
10517         	5.276710e-05	N/A	6.199292e-06	1.025627e-03	5.259081e-05	5.291471e-05
10518         	5.276331e-05	N/A	6.303964e-06	9.777513e-04	5.238069e-05	5.311328e-05
10519         	5.275947e-05	N/A	6.343437e-06	9.984596e-04	5.267519e-05	5.281877e-05
10520         	5.275576e-05	N/A	6.174235e-06	1.031964e-03	5.250803e-05	5.295176e-05
10521         	5.275243e-05	N/A	6.391380e-06	9.807575e-04	5.255248e-05	5.290574e-05
10522         	5.274934e-05	N/A	6.264823e-06	1.030777e-03	5.239704e-05	5.305184e-05
10523         	5.274448e-05	N/A	6.256541e-06	9.766996e-04	5.222087e-05	5.321916e-05
10524         	5.274036e-05	N/A	6.373724e-06	1.029855e-03	5.299706e-05	5.240842e-05
10525         	5.273673e-05	N/A	6.228976e-06	1.070438e-03	5.275170e-05	5.264873e-05
10526         	5.273348e-05	N/A	6.375722e-06	9.413853e-04	5.248774e-05	5.290125e-05
10527         	5.273031e-05	N/A	6.275990e-06	1.086180e-03	5.226685e-05	5.312655e-05
10528         	5.272609e-05	N/A	6.304582e-06	1.014502e-03	5.230047e-05	5.308157e-05
10529         	5.272252e-05	N/A	6.404110e-06	9.920389e-04	5.260579e-05	5.273984e-05
10530         	5.271900e-05	N/A	6.192178e-06	1.101241e-03	5.241105e-05	5.293163e-05
10531         	5.271536e-05	N/A	6.412315e-06	1.001793e-03	5.240454e-05	5.293729e-05
10532         	5.271184e-05	N/A	6.295194e-06	1.024804e-03	5.245590e-05	5.283935e-05
10533         	5.270877e-05	N/A	6.255018e-06	1.049001e-03	5.247848e-05	5.285083e-05
10534         	5.270376e-05	N/A	6.445604e-06	9.993533e-04	5.226695e-05	5.303934e-05
10535         	5.269995e-05	N/A	6.215481e-06	1.100574e-03	5.278967e-05	5.246257e-05
10536         	5.269655e-05	N/A	6.327862e-06	9.738534e-04	5.251509e-05	5.273806e-05
